key,severity,type,component,line,message,status,author,creationDate
dd075b49-2667-4868-be22-e5dcb0b4d5f4,CRITICAL,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/modules/studio/charts/LineChartRace.jsx,430,Refactor this function to reduce its Cognitive Complexity from 18 to the 15 allowed.,OPEN,parsisdominique@gmail.com,2026-03-09T19:39:34+0100
d981f27e-81cc-4527-bc83-eb4f654955f6,MINOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/pages/dashboard/V3Dashboard.jsx,43,Unnecessarily cloning an array.,OPEN,parsisdominique@gmail.com,2026-03-09T19:39:34+0100
af7dce95-2847-4f69-a793-342ae3bd1bde,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/pages/match/live/GameCard.jsx,65,"Use <input type=""button"">, <input type=""image"">, <input type=""reset"">, <input type=""submit"">, or <button> instead of the ""button"" role to ensure accessibility across all devices.",OPEN,parsisdominique@gmail.com,2026-03-09T19:39:34+0100
69611735-e55b-44c5-8d9e-558b28bf1590,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/pages/match/live/GameCard.jsx,81,"Use <input type=""button"">, <input type=""image"">, <input type=""reset"">, <input type=""submit"">, or <button> instead of the ""button"" role to ensure accessibility across all devices.",OPEN,parsisdominique@gmail.com,2026-03-09T19:39:34+0100
679e6477-e07c-4418-ac6f-4f47dd1eb8d3,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/pages/match/live/GameCard.jsx,138,"Use <input type=""button"">, <input type=""image"">, <input type=""reset"">, <input type=""submit"">, or <button> instead of the ""button"" role to ensure accessibility across all devices.",OPEN,parsisdominique@gmail.com,2026-03-09T19:39:34+0100
f4421828-7b26-4e66-9579-fea85245a548,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/pages/match/live/GameCard.jsx,163,"Use <input type=""button"">, <input type=""image"">, <input type=""reset"">, <input type=""submit"">, or <button> instead of the ""button"" role to ensure accessibility across all devices.",OPEN,parsisdominique@gmail.com,2026-03-09T19:39:34+0100
31ee61df-3790-4282-ae92-0139e47b6ccb,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/pages/match/live/LiveBetHub.jsx,48,"Use <input type=""button"">, <input type=""image"">, <input type=""reset"">, <input type=""submit"">, or <button> instead of the ""button"" role to ensure accessibility across all devices.",OPEN,parsisdominique@gmail.com,2026-03-09T19:39:34+0100
563a2a13-8f4c-4719-b0f6-871f01434cf3,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/pages/profile/PlayerProfilePageV3.jsx,292,Extract this nested ternary operation into an independent statement.,OPEN,parsisdominique@gmail.com,2026-03-09T19:39:34+0100
8bf3ce59-1e3b-4d7a-9f5f-a7dd23ec7be6,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:backend/src/migrations/registry/20260228_03_BackpopulateImportStatus.js,5,Extract this nested ternary operation into an independent statement.,OPEN,parsisdominique@gmail.com,2026-03-09T01:10:00+0100
6a96be2c-4141-4257-b44e-92e0cee25563,MINOR,CODE_SMELL,FRmicrow_dataFootV1:backend/src/migrations/registry/20260228_03_BackpopulateImportStatus.js,25,Handle this exception or don't catch it at all.,OPEN,parsisdominique@gmail.com,2026-03-09T01:10:00+0100
24fdb24c-0433-4292-9202-4bacac042936,MINOR,CODE_SMELL,FRmicrow_dataFootV1:backend/src/services/v3/deepSyncService.js,98,Handle this exception or don't catch it at all.,OPEN,parsisdominique@gmail.com,2026-03-09T00:41:23+0100
aba29818-3db2-4b40-9b72-e36cce56b6f0,MINOR,CODE_SMELL,FRmicrow_dataFootV1:backend/src/controllers/v3/importMatrixController.js,34,Handle this exception or don't catch it at all.,OPEN,parsisdominique@gmail.com,2026-03-09T00:37:04+0100
03832ea2-8028-4ac6-8b42-dd6434273e64,MINOR,CODE_SMELL,FRmicrow_dataFootV1:backend/src/controllers/v3/importMatrixController.js,40,Handle this exception or don't catch it at all.,OPEN,parsisdominique@gmail.com,2026-03-09T00:37:04+0100
d5e97893-8f88-49c1-8eb5-37d8be195236,MINOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/modules/ml/simulation/ModelSection.jsx,68,Unexpected negated condition.,OPEN,parsisdominique@gmail.com,2026-03-08T20:08:21+0100
1eb6693d-4a30-4503-8806-a8ac5d074cf5,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/modules/studio/charts/LineChartRace.jsx,257,Extract this nested ternary operation into an independent statement.,OPEN,parsisdominique@gmail.com,2026-03-08T19:34:27+0100
822b6812-7b99-4b07-b80a-8a1a4a0c43bf,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/modules/studio/charts/LineChartRace.jsx,482,"Use <img alt=...>, or <img alt=...> instead of the ""img"" role to ensure accessibility across all devices.",OPEN,parsisdominique@gmail.com,2026-03-08T19:34:27+0100
374801a9-f177-4e26-8572-5d9502ea5e54,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/modules/studio/charts/LineChartRace.jsx,485,Interactive elements should not be assigned non-interactive roles.,OPEN,parsisdominique@gmail.com,2026-03-08T19:34:27+0100
8cb15bfa-b157-4d0a-a19e-b4fa1a3cf338,MINOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/pages/match/live/SimulationDashboard.jsx,391,Handle this exception or don't catch it at all.,OPEN,parsisdominique@gmail.com,2026-03-08T19:34:27+0100
a555711b-793c-4ade-9182-8f170f327e48,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:backend/src/controllers/v3/importControllerV3.js,49,Extract this nested ternary operation into an independent statement.,OPEN,parsisdominique@gmail.com,2026-03-08T15:54:13+0100
b6e470a1-315c-4b06-a8be-e7463d00b35a,MINOR,CODE_SMELL,FRmicrow_dataFootV1:backend/src/controllers/v3/mlController.js,43,Don't use a zero fraction in the number.,OPEN,parsisdominique@gmail.com,2026-03-08T15:54:13+0100
e2757fd2-61aa-442b-877d-35b751882946,MINOR,CODE_SMELL,FRmicrow_dataFootV1:backend/src/controllers/v3/mlController.js,43,Don't use a zero fraction in the number.,OPEN,parsisdominique@gmail.com,2026-03-08T15:54:13+0100
a628ecab-77af-458e-8d2d-ad7c4c52b2a9,MINOR,CODE_SMELL,FRmicrow_dataFootV1:backend/src/controllers/v3/mlController.js,127,Handle this exception or don't catch it at all.,OPEN,parsisdominique@gmail.com,2026-03-08T15:54:13+0100
e0ab4082-6211-49e0-b84f-8a1663e384a0,MINOR,CODE_SMELL,FRmicrow_dataFootV1:backend/src/services/v3/leagueImportService.js,193,Handle this exception or don't catch it at all.,OPEN,parsisdominique@gmail.com,2026-03-08T15:54:13+0100
71da20de-aa7a-4ca8-90ae-dfe1f284a53a,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:backend/src/services/v3/liveBetService.js,253,Extract this nested ternary operation into an independent statement.,OPEN,parsisdominique@gmail.com,2026-03-08T15:54:13+0100
c0df37f8-f492-42f2-9208-ab0a3cc72ce7,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:backend/src/services/v3/liveBetService.js,256,Extract this nested ternary operation into an independent statement.,OPEN,parsisdominique@gmail.com,2026-03-08T15:54:13+0100
5c50e688-52d8-42f6-bde9-862459baabcd,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:backend/src/services/v3/liveBetService.js,263,Extract this nested ternary operation into an independent statement.,OPEN,parsisdominique@gmail.com,2026-03-08T15:54:13+0100
25a5582d-778a-4ff4-9973-ae44b3332c3f,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:backend/src/services/v3/liveBetService.js,312,This statement will not be executed conditionally; only the first statement will be. The rest will execute unconditionally.,OPEN,parsisdominique@gmail.com,2026-03-08T15:54:13+0100
ab7b3375-a453-4696-bc43-1129f6f4b63f,MINOR,CODE_SMELL,FRmicrow_dataFootV1:backend/src/services/v3/quantService.js,51,Don't use a zero fraction in the number.,OPEN,parsisdominique@gmail.com,2026-03-08T15:54:13+0100
5a4f8417-1f08-481b-931c-b17bca5e48a8,MINOR,CODE_SMELL,FRmicrow_dataFootV1:backend/src/services/v3/tacticalStatsService.js,43,Unexpected negated condition.,OPEN,parsisdominique@gmail.com,2026-03-08T15:54:13+0100
b5b724ea-77ef-40c6-b196-30aedc509358,MINOR,CODE_SMELL,FRmicrow_dataFootV1:backend/src/services/v3/tacticalStatsService.js,116,Do not use an object literal as default for parameter `options`.,OPEN,parsisdominique@gmail.com,2026-03-08T15:54:13+0100
5bed99d2-a82e-4ebc-addc-499df2382571,MINOR,CODE_SMELL,FRmicrow_dataFootV1:backend/src/services/v3/tacticalStatsService.js,136,Expected a `for-of` loop instead of a `for` loop with this simple iteration.,OPEN,parsisdominique@gmail.com,2026-03-08T15:54:13+0100
2e56b552-864e-464a-8b5b-7da6e2b59cce,CRITICAL,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/modules/studio/Step1_Data.jsx,50,Refactor this code to not nest functions more than 4 levels deep.,OPEN,parsisdominique@gmail.com,2026-03-08T15:54:13+0100
4c7d0f93-d79c-4450-ab1b-1661dbaf22ad,CRITICAL,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/modules/studio/Step1_Data.jsx,62,Refactor this code to not nest functions more than 4 levels deep.,OPEN,parsisdominique@gmail.com,2026-03-08T15:54:13+0100
1b3d14ba-7b41-4dc0-a7cb-aff245117a0c,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/modules/studio/Step1_Data.jsx,79,"Use <input type=""button"">, <input type=""image"">, <input type=""reset"">, <input type=""submit"">, or <button> instead of the ""button"" role to ensure accessibility across all devices.",OPEN,parsisdominique@gmail.com,2026-03-08T15:54:13+0100
5364b26e-0313-4262-86f5-1881901c24db,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/modules/studio/Step1_Data.jsx,92,"Use <input type=""button"">, <input type=""image"">, <input type=""reset"">, <input type=""submit"">, or <button> instead of the ""button"" role to ensure accessibility across all devices.",OPEN,parsisdominique@gmail.com,2026-03-08T15:54:13+0100
6c6ccf82-200a-4808-8610-20b7806c4b0a,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/modules/studio/Step1_Data.jsx,105,"Use <input type=""button"">, <input type=""image"">, <input type=""reset"">, <input type=""submit"">, or <button> instead of the ""button"" role to ensure accessibility across all devices.",OPEN,parsisdominique@gmail.com,2026-03-08T15:54:13+0100
37d6bb48-7463-4e79-b35e-7971f88aae40,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/modules/studio/Step1_Data.jsx,118,"Use <input type=""button"">, <input type=""image"">, <input type=""reset"">, <input type=""submit"">, or <button> instead of the ""button"" role to ensure accessibility across all devices.",OPEN,parsisdominique@gmail.com,2026-03-08T15:54:13+0100
6c12c2f0-25ed-4e23-b8da-f42a1755b479,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/modules/studio/Step1_Data.jsx,312,A form label must be associated with a control.,OPEN,parsisdominique@gmail.com,2026-03-08T15:54:13+0100
4c468b0e-bdc4-47be-b8b2-44710ac23a33,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/modules/studio/Step3_Preview.jsx,20,Refactor this code to not use nested template literals.,OPEN,parsisdominique@gmail.com,2026-03-08T15:54:13+0100
37b6c817-c33f-44b6-bfad-fd9dedc4720e,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/modules/studio/Step3_Preview.jsx,36,Extract this nested ternary operation into an independent statement.,OPEN,parsisdominique@gmail.com,2026-03-08T15:54:13+0100
53654097-9981-472a-a26b-89dba3950b3d,MINOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/modules/studio/Step3_Preview.jsx,47,Prefer `String#replaceAll()` over `String#replace()`.,OPEN,parsisdominique@gmail.com,2026-03-08T15:54:13+0100
65a66b6d-921b-4b6c-a79d-c02c1afab868,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/design-system/components/Card.jsx,18,"Use <input type=""button"">, <input type=""image"">, <input type=""reset"">, <input type=""submit"">, or <button> instead of the ""button"" role to ensure accessibility across all devices.",OPEN,parsisdominique@gmail.com,2026-03-08T15:54:13+0100
83f42e58-7a98-458d-a797-cb5cb171d9b5,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/design-system/components/Card.jsx,28,`tabIndex` should only be declared on interactive elements.,OPEN,parsisdominique@gmail.com,2026-03-08T15:54:13+0100
98aaf9a6-e816-4f64-ad72-cceaef6273e8,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/design-system/components/FixtureRow.jsx,31,"Use <input type=""button"">, <input type=""image"">, <input type=""reset"">, <input type=""submit"">, or <button> instead of the ""button"" role to ensure accessibility across all devices.",OPEN,parsisdominique@gmail.com,2026-03-08T15:54:13+0100
dba6c740-55ce-4298-909b-f7982a3bb3d0,MINOR,CODE_SMELL,FRmicrow_dataFootV1:backend/src/utils/v3Helpers.js,80,"`PREFERRED_IDS` should be a `Set`, and use `PREFERRED_IDS.has()` to check existence or non-existence.",OPEN,parsisdominique@gmail.com,2026-03-08T15:49:04+0100
5e10241e-dbe9-4040-b356-f1f00e4c7969,MINOR,CODE_SMELL,FRmicrow_dataFootV1:backend/src/config/database.js,49,Prefer `String#replaceAll()` over `String#replace()`.,OPEN,parsisdominique@gmail.com,2026-03-08T02:20:09+0100
c0cfced2-4dfa-4f57-8cb8-ce1d5be627c1,MINOR,CODE_SMELL,FRmicrow_dataFootV1:backend/src/services/v3/deepSyncService.js,232,Handle this exception or don't catch it at all.,OPEN,parsisdominique@gmail.com,2026-03-08T02:20:09+0100
a9e2cdea-bf09-4998-9a49-f28cada393ae,MINOR,CODE_SMELL,FRmicrow_dataFootV1:backend/src/utils/sqlHelpers.js,13,Handle this exception or don't catch it at all.,OPEN,parsisdominique@gmail.com,2026-03-08T02:20:09+0100
a71fe70c-35cc-40d6-9541-ccc12efd0ac0,MINOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/context/ImportContext.jsx,124,Handle this exception or don't catch it at all.,OPEN,parsisdominique@gmail.com,2026-03-08T02:20:09+0100
5c0f81f8-f4ae-4b3e-b3cb-f609e2bdcdfa,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/context/ImportContext.jsx,158,The object passed as the value prop to the Context provider changes every render. To fix this consider wrapping it in a useMemo hook.,OPEN,parsisdominique@gmail.com,2026-03-08T02:20:09+0100
c37baee9-e0e9-4943-ab98-21da67bbe4dd,CRITICAL,CODE_SMELL,FRmicrow_dataFootV1:backend/src/migrations/registry/20260228_01_ExistingColumnsAdditions.js,1,Refactor this function to reduce its Cognitive Complexity from 21 to the 15 allowed.,OPEN,parsisdominique@gmail.com,2026-03-07T23:16:03+0100
98121406-8db5-4285-8f6e-3bd2f919d05f,CRITICAL,CODE_SMELL,FRmicrow_dataFootV1:backend/src/migrations/registry/20260301_99_FinalSchemaAudit.js,1,Refactor this function to reduce its Cognitive Complexity from 18 to the 15 allowed.,OPEN,parsisdominique@gmail.com,2026-03-07T23:16:03+0100
5d3e100c-3905-4892-bfd2-f61a2163dde5,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/pages/league/SeasonOverviewPage.jsx,164,Extract this nested ternary operation into an independent statement.,OPEN,parsisdominique@gmail.com,2026-03-07T23:16:03+0100
90cfe840-510c-4832-9328-8a9fc69b1172,MINOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/pages/profile/PlayerProfilePageV3.jsx,77,Remove the declaration of the unused 'internationalCareer' variable.,OPEN,parsisdominique@gmail.com,2026-03-07T23:16:03+0100
93cea8f3-379f-4f98-b08a-7d4856ec67bc,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/pages/profile/PlayerProfilePageV3.jsx,77,"Remove this useless assignment to variable ""internationalCareer"".",OPEN,parsisdominique@gmail.com,2026-03-07T23:16:03+0100
f457a46b-5391-4355-9a79-fb6c3a352d84,MINOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/pages/profile/PlayerProfilePageV3.jsx,82,Prefer `.some(…)` over `.find(…)`.,OPEN,parsisdominique@gmail.com,2026-03-07T23:16:03+0100
2160d41d-5959-444e-9c0d-7f9af9b041fb,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:backend/src/scripts/fix_odds_schema.js,31,Prefer top-level await over an async function `fixOddsSchema` call.,OPEN,parsisdominique@gmail.com,2026-03-06T11:33:17+0100
39eafd97-a7a8-477f-bc74-3ca55d3d07a1,MINOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/modules/ml/MachineLearningHubV29.jsx,3,Remove this unused import of 'Grid'.,OPEN,parsisdominique@gmail.com,2026-03-06T11:33:17+0100
5ca2fbbf-bff9-4d7c-aada-966da966097c,MINOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/modules/ml/MachineLearningHubV29.jsx,3,Remove this unused import of 'Card'.,OPEN,parsisdominique@gmail.com,2026-03-06T11:33:17+0100
6195c612-d9e9-4d8b-9377-019a97c630a5,MINOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/modules/ml/MachineLearningHubV29.jsx,3,Remove this unused import of 'MetricCard'.,OPEN,parsisdominique@gmail.com,2026-03-06T11:33:17+0100
359bdb7c-d7a9-4629-b690-0b2472990f31,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/modules/ml/MLOddsPage.jsx,146,Extract this nested ternary operation into an independent statement.,OPEN,parsisdominique@gmail.com,2026-03-05T00:18:06+0100
57ea31eb-d217-4639-bc90-7e4100efa315,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:backend/src/scripts/oddsCatchupBulk.js,50,Prefer top-level await over an async function `runBulkCatchup` call.,OPEN,parsisdominique@gmail.com,2026-03-05T00:08:16+0100
70fc224c-0919-4b18-bfdb-7027e6d34a7d,MINOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/modules/league/SquadExplorer.jsx,6,Remove this unused import of 'Grid'.,OPEN,parsisdominique@gmail.com,2026-03-04T13:53:48+0100
9f570aba-75f0-4d44-832d-5269a18758a9,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/pages/dashboard/V3Dashboard.jsx,43,Do not use Array index in keys,OPEN,parsisdominique@gmail.com,2026-03-04T13:11:33+0100
278df450-ef97-4266-8ffc-51224ed39f4c,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/pages/dashboard/V3Dashboard.jsx,76,Extract this nested ternary operation into an independent statement.,OPEN,parsisdominique@gmail.com,2026-03-04T13:11:33+0100
f03a3c05-ff12-4bc9-8e9f-f11c81abda32,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/pages/import/ImportMatrixPage.jsx,30,Refactor this code to not use nested template literals.,OPEN,parsisdominique@gmail.com,2026-03-04T13:11:33+0100
de02ab81-722e-4dc0-b0e1-86bc96bb3d68,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/pages/import/ImportMatrixPage.jsx,31,Refactor this code to not use nested template literals.,OPEN,parsisdominique@gmail.com,2026-03-04T13:11:33+0100
35d52f49-e221-47d2-9062-11e25537b58e,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/pages/import/ImportMatrixPage.jsx,32,Refactor this code to not use nested template literals.,OPEN,parsisdominique@gmail.com,2026-03-04T13:11:33+0100
97881a14-5285-44d1-85a9-5f3d225cd548,MINOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/pages/import/ImportMatrixPage.jsx,229,Prefer `globalThis` over `window`.,OPEN,parsisdominique@gmail.com,2026-03-04T13:11:33+0100
1344f760-cf5d-4d28-94a2-d12bc15f7749,MINOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/pages/import/ImportMatrixPage.jsx,247,Prefer `globalThis` over `window`.,OPEN,parsisdominique@gmail.com,2026-03-04T13:11:33+0100
31c782f6-4e68-4ec4-9ac0-0c1d3be37721,MINOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/pages/import/ImportMatrixPage.jsx,287,Prefer `globalThis` over `window`.,OPEN,parsisdominique@gmail.com,2026-03-04T13:11:33+0100
3d438e9e-cc92-4449-aa39-e5f08cafe6c6,MINOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/pages/import/ImportMatrixPage.jsx,309,Prefer `globalThis` over `window`.,OPEN,parsisdominique@gmail.com,2026-03-04T13:11:33+0100
64e3c25e-6cf9-4748-93ce-9555c067d0af,MINOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/pages/import/ImportMatrixPage.jsx,347,Prefer `globalThis` over `window`.,OPEN,parsisdominique@gmail.com,2026-03-04T13:11:33+0100
857419f0-2a49-4d27-81d3-63ee291e2c54,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/pages/search/SearchPageV3.jsx,197,Extract this nested ternary operation into an independent statement.,OPEN,parsisdominique@gmail.com,2026-03-04T13:11:33+0100
34911e24-9f9a-47dc-b3f0-866034c638e3,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/modules/ml/MLSimulationDashboard.jsx,5,'season_year' is missing in props validation,OPEN,parsisdominique@gmail.com,2026-03-03T19:47:29+0100
6a6fd299-2d49-4a66-8db8-290e2c0a5c38,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/modules/ml/MLSimulationDashboard.jsx,5,'league_id' is missing in props validation,OPEN,parsisdominique@gmail.com,2026-03-03T19:47:29+0100
1d56bf72-4bc9-48f6-be3a-c24726c90c22,MINOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/modules/ml/MLSimulationDashboard.jsx,58,Don't use a zero fraction in the number.,OPEN,parsisdominique@gmail.com,2026-03-03T19:47:29+0100
5d893c3b-c55b-45eb-afea-ff264d3f067f,MINOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/modules/ml/MLSimulationDashboard.jsx,277,Unexpected negated condition.,OPEN,parsisdominique@gmail.com,2026-03-03T19:47:29+0100
cbf949e5-a477-449d-bb14-5e3d91853b27,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/modules/ml/MLSimulationDashboard.jsx,352,Move this component definition out of the parent component and pass data as props.,OPEN,parsisdominique@gmail.com,2026-03-03T19:47:29+0100
